Price (in rupees),location,Carpet Area,Status,Floor,Transaction,Furnishing,facing,overlooking,Bathroom,Balcony,Car Parking,Ownership
10312,54,2800,0,2,0,1,8,17,3,2,0,1
9302,54,1750,0,4,0,1,1,6,3,2,0,1
8523,54,1520,0,2,3,1,1,17,3,2,0,1
6129,54,1600,0,3,3,1,2,1,3,2,0,1
9057,54,2400,0,2,3,2,0,5,5,4,0,1
8105,54,2800,0,2,3,2,0,5,5,5,0,1
7778,54,1500,0,2,3,2,0,6,3,2,0,1
6244,54,1500,0,1,0,2,7,17,3,2,0,1
6611,54,1600,0,1,0,2,7,17,3,2,0,1
12316,54,2800,0,2,3,2,0,5,5,5,0,1
9730,54,1448,0,12,3,1,2,0,4,4,0,1
6734,54,1750,0,2,0,2,5,17,3,2,0,1
6428,54,1500,0,2,0,2,0,0,3,2,0,1
6481,54,1800,0,2,3,1,2,1,4,4,0,1
8667,54,250,0,4,0,1,2,0,4,3,0,1
7500,54,700,0,2,3,1,7,17,2,0,0,4
3154,54,1100,0,2,0,2,2,6,3,2,0,1
11406,54,1,0,3,3,1,0,1,4,4,0,1
2541,54,1550,0,4,3,1,0,1,3,3,0,1
3162,54,1160,0,2,0,2,2,6,3,2,0,1
3879,54,1350,0,2,0,2,2,6,3,3,0,1
2745,54,1800,0,3,3,1,2,0,5,5,0,1
3938,54,1300,0,2,0,2,2,6,3,2,0,1
5882,54,1560,0,1,3,2,2,1,3,2,0,1
12326,54,1800,0,8,3,1,2,0,4,5,0,1
9771,54,1700,0,2,3,2,0,5,3,3,0,1
6667,54,1310,0,2,3,1,2,1,3,2,0,1
4169,54,1448,0,3,3,1,2,0,3,3,0,1
13156,54,2400,0,1,3,2,0,5,5,4,0,1
8035,54,2800,0,2,3,2,0,5,5,5,0,1
13074,54,2400,0,2,3,2,0,5,5,4,0,1
5400,54,2000,0,4,0,1,2,1,3,3,0,1
13320,54,1900,0,1,0,1,2,5,5,2,0,1
9514,54,1450,0,16,3,2,0,5,4,5,0,1
9622,54,1450,0,12,3,0,2,14,4,5,0,1
9568,54,1450,0,7,3,0,0,6,4,5,0,1
3612,54,1250,0,5,3,2,3,1,3,3,0,1
6667,54,1650,0,6,3,1,2,1,3,3,0,1
6481,54,2050,0,2,3,1,7,1,3,2,0,1
13156,54,2400,0,2,3,2,0,5,5,4,0,1
9672,54,2400,0,1,3,2,0,5,5,4,0,1
6970,54,1300,0,3,3,1,2,0,2,3,0,1
9193,54,2800,0,1,3,2,0,5,5,5,0,1
13074,54,2400,0,2,3,2,0,5,5,4,0,1
13074,54,2400,0,2,3,2,0,5,5,4,0,1
12211,54,2800,0,2,3,2,0,5,5,5,0,1
8921,54,650,0,2,3,1,7,17,1,2,0,4
3941,54,1400,0,1,0,2,2,5,3,3,0,1
12246,54,2800,0,2,3,2,0,5,5,5,0,1
8947,54,2800,0,1,3,2,0,5,5,5,0,1
3916,54,1360,0,1,0,2,2,5,3,3,0,1
3966,54,1440,0,4,0,2,2,5,3,3,0,1
4205,54,1460,0,1,0,2,2,5,3,3,0,1
4318,54,1450,0,1,0,2,2,5,3,3,0,1
3916,54,1360,0,1,0,2,2,5,3,3,0,1
3941,54,1400,0,1,0,2,2,5,3,3,0,1
7203,55,1050,0,3,3,1,7,6,2,2,0,1
5753,55,850,0,3,3,1,0,17,2,2,0,1
11136,55,1347,0,6,3,0,4,7,2,2,0,1
5834,55,1100,0,2,0,0,1,1,2,3,0,1
6000,55,800,0,3,3,2,0,6,2,2,0,1
5000,55,850,0,3,3,2,0,6,2,1,0,1
8130,55,1110,0,8,3,2,7,17,2,1,0,4
4838,55,1002,0,2,0,2,2,6,2,3,0,1
5804,55,1000,0,1,3,2,7,17,2,1,0,4
7236,55,1200,0,2,3,1,0,6,2,2,0,1
5238,55,950,0,4,3,1,0,14,2,2,0,1
9118,55,1450,0,6,0,1,3,1,3,3,0,1
6111,55,1600,0,3,3,1,0,14,2,3,0,4
6261,55,1150,0,1,3,2,7,17,2,2,0,4
6190,55,865,0,1,3,1,3,17,2,0,0,0
4603,55,805,0,3,3,2,0,6,2,2,0,1
7692,55,2200,0,5,0,0,0,6,4,4,0,1
7784,55,1400,0,3,3,1,0,6,2,2,0,1
19157,55,1500,0,3,3,2,0,0,2,1,0,1
4762,55,950,0,1,3,2,7,7,2,1,0,4
5062,55,937,0,2,0,2,0,6,2,3,0,1
6660,55,1516,0,1,0,2,7,17,2,1,0,4
4242,55,780,0,3,3,0,7,17,2,3,0,4
6173,55,890,0,3,3,2,0,6,2,1,0,1
5769,55,1300,0,4,3,2,0,14,2,2,0,1
4904,55,850,0,2,3,2,7,6,2,2,0,1
19157,55,1500,0,3,3,2,0,0,2,1,0,1
3333,55,725,0,5,3,0,7,17,2,1,0,4
6538,55,1200,0,3,0,2,8,6,2,2,0,1
6190,55,750,0,2,3,1,7,17,2,1,0,4
6593,55,1051,0,3,3,2,1,17,2,2,0,4
5158,55,737,0,1,3,0,0,6,2,1,0,1
11548,55,1169,0,5,3,2,5,1,3,2,0,1
6289,55,1000,0,3,3,1,7,17,3,3,0,4
6590,55,1120,0,2,3,1,1,1,2,2,0,1
9496,55,1000,0,2,3,2,0,6,2,2,0,1
5000,55,900,0,3,3,0,7,17,2,1,0,4
5000,55,900,0,3,3,0,7,17,2,1,0,4
4633,55,850,0,4,3,2,7,17,2,2,0,4
5357,55,1100,0,1,3,2,0,6,2,3,0,1
6897,55,1100,0,1,3,2,7,17,2,2,0,4
4231,55,986,0,2,3,1,7,17,2,2,0,4
5500,55,900,0,1,0,1,3,17,2,2,0,1
6429,55,665,0,4,3,0,2,17,2,1,0,1
5385,55,1281,0,1,3,1,0,17,2,2,0,1
13636,55,1900,0,3,0,2,1,6,3,3,0,1
4395,55,955,0,2,3,0,7,17,2,1,0,1
6048,55,1100,0,2,3,2,0,1,2,2,0,4
5778,55,1100,0,4,3,2,8,17,2,1,0,1
6364,55,1000,0,2,3,2,1,0,2,2,0,1
7464,55,698,0,3,3,1,0,6,2,1,0,1
4200,55,900,0,3,3,0,7,17,2,2,0,4
5348,55,945,0,2,0,2,2,0,2,2,0,4
5388,55,800,0,3,3,2,1,17,2,1,0,1
5037,55,1002,0,2,0,2,8,6,2,3,0,1
7507,55,1119,0,5,3,1,5,6,3,3,0,1
5294,55,750,0,4,3,1,7,17,2,0,0,4
8801,55,1119,0,5,3,2,5,6,3,3,0,1
4000,55,1800,0,2,3,2,0,5,3,5,0,1
7937,55,1300,0,4,3,2,8,6,2,2,0,1
4750,55,1615,0,1,4,2,8,6,3,1,0,1
6190,55,900,0,1,3,1,0,6,2,1,0,1
7500,55,580,0,2,3,2,0,6,1,0,0,1
5357,55,1000,0,6,3,2,1,6,3,3,0,1
6471,55,1200,0,5,3,2,0,1,3,3,0,4
6333,55,1250,0,4,3,2,8,17,3,2,0,1
7667,55,900,0,3,3,1,7,17,2,2,0,4
7432,55,800,0,5,3,2,0,6,2,3,0,4
6361,55,1261,0,2,3,0,7,17,2,2,0,4
6689,55,1300,0,6,3,1,0,1,2,2,0,4
5500,55,1006,0,3,0,2,8,0,2,1,0,1
7798,55,1400,0,1,3,1,7,17,3,2,0,4
5915,55,955,0,3,3,0,4,14,3,0,0,1
5511,55,1123,0,5,3,2,7,17,3,2,0,4
5500,55,1245,0,3,0,2,6,12,3,3,0,1
7000,55,971,0,3,0,1,0,0,2,2,0,1
7778,55,900,0,2,3,2,7,6,2,2,0,4
7000,55,966,0,1,0,1,0,0,2,3,0,1
80,55,2000,0,2,3,1,7,17,2,1,0,4
5051,55,1400,0,4,3,1,0,6,2,3,0,2
8000,55,1200,0,3,3,1,0,1,2,2,0,1
6065,55,1000,0,2,3,2,7,17,2,2,0,4
5007,55,1450,0,2,0,1,2,1,2,2,0,1
5682,55,1200,0,3,3,1,0,17,3,2,0,1
6818,55,1000,0,4,3,1,0,0,2,0,0,1
7083,55,1000,0,4,3,1,1,17,2,3,0,4
6200,55,900,0,5,3,1,7,17,2,2,0,4
3352,55,1074,0,2,0,0,8,17,2,1,0,1
5185,55,1200,0,4,3,2,1,17,2,2,0,1
5000,55,1000,0,4,0,2,0,5,2,3,0,1
8051,55,900,0,4,3,0,0,0,2,1,0,1
5978,55,750,0,3,3,2,1,1,2,2,0,4
5841,55,600,0,2,3,1,7,17,2,2,0,1
6400,55,880,0,1,3,1,0,13,2,3,0,1
4808,55,1100,0,4,3,1,7,17,2,2,0,4
5726,55,930,0,1,3,2,5,17,2,1,0,1
5091,55,800,0,1,0,2,6,6,2,2,0,1
5417,55,1150,0,1,3,0,1,0,2,3,0,1
5853,55,1300,0,2,0,2,0,6,2,3,0,1
6530,55,1072,0,4,0,2,7,6,2,2,0,1
4196,55,1000,0,5,3,1,2,6,2,2,0,1
6147,55,1100,0,2,0,2,8,6,2,3,0,1
8531,55,1042,0,1,0,2,8,1,3,3,0,1
8059,55,1100,0,2,3,1,0,17,2,2,0,1
5497,55,733,0,5,3,2,7,17,2,2,0,4
7407,55,1030,0,1,3,2,8,6,2,2,0,1
5809,55,850,0,1,3,2,7,17,2,2,0,4
5303,55,900,0,4,3,1,0,6,2,2,0,1
5556,55,1030,0,1,3,1,8,17,2,3,0,1
6606,55,930,0,1,3,1,7,17,2,2,0,4
6395,55,1120,0,8,3,1,7,17,2,4,0,4
5769,55,1100,0,4,3,1,7,17,2,2,0,4
11364,55,1080,0,1,3,0,7,17,3,1,0,4
7857,55,1200,0,1,3,1,0,6,3,2,0,1
6856,55,960,0,7,0,2,5,1,2,2,0,1
9259,55,1150,0,3,3,1,0,6,2,2,0,1
5490,55,950,0,3,3,1,5,6,2,1,0,1
5448,55,1200,0,4,3,2,4,14,2,3,0,1
5200,55,1200,0,7,0,2,5,5,2,3,0,1
5873,55,812,0,3,3,2,7,6,2,2,0,1
6000,55,1200,0,1,3,1,0,6,3,2,0,0
4861,55,550,0,2,3,2,7,17,2,1,0,4
5592,55,1311,0,2,3,1,8,17,3,2,0,1
3545,55,900,0,2,3,0,7,17,2,1,0,4
4904,55,850,0,2,3,0,7,6,2,2,0,1
5614,55,1080,0,3,3,1,7,17,2,3,0,4
4822,55,950,0,4,3,2,2,1,2,3,0,1
5000,55,1000,0,3,3,1,7,17,2,2,0,4
4808,55,875,0,2,3,1,0,17,2,0,0,1
8854,55,960,0,3,3,0,7,6,2,1,0,1
6500,55,850,0,7,0,2,0,5,2,1,0,1
5500,55,1400,0,4,0,2,0,5,3,4,0,1
3409,55,1600,0,7,0,1,5,17,3,4,0,3
5200,55,1250,0,7,0,2,5,5,2,3,0,1
5831,55,847,0,2,0,2,0,0,2,1,0,1
6995,55,800,0,5,3,0,7,17,2,3,0,4
5063,55,1000,0,4,0,2,0,5,2,3,0,1
6131,55,1100,0,5,3,1,3,6,2,1,0,1
4961,55,937,0,4,0,2,0,6,2,3,0,1
5645,55,980,0,1,3,2,8,6,2,2,0,1
6564,55,1000,0,2,3,2,0,13,2,2,0,1
6099,55,918,0,1,3,2,1,0,2,1,0,1
6327,55,959,0,1,0,2,8,8,2,2,0,0
5869,55,1431,0,4,3,1,7,17,2,2,0,4
7075,55,1000,0,3,3,1,3,17,2,2,0,1
4891,55,800,0,1,0,2,6,17,2,2,0,1
5159,55,1160,0,8,3,2,0,1,2,0,0,1
8486,55,1300,0,4,3,2,0,1,3,2,0,1
6952,55,850,0,3,0,1,0,13,2,2,0,1
5061,55,916,0,4,0,2,5,6,2,3,0,1
5420,55,880,0,1,3,2,8,4,2,3,0,1
6875,55,1431,0,2,3,1,7,0,2,2,0,1
5507,55,850,0,4,3,0,7,17,2,2,0,4
6700,55,1163,0,3,0,2,5,1,3,4,0,1
5385,55,1100,0,1,3,1,7,17,2,2,0,4
5324,55,1045,0,3,3,1,7,17,2,2,0,4
4280,55,1145,0,4,3,1,2,0,2,0,0,0
9375,55,1350,0,3,3,2,4,6,2,2,0,1
11333,55,1300,0,1,3,0,7,17,2,2,0,4
4545,55,950,0,6,0,2,5,6,2,2,0,1
8462,55,1250,0,1,0,2,8,6,3,4,0,1
8215,55,1365,0,7,0,1,0,6,3,2,0,1
5625,55,690,0,4,3,2,1,1,2,1,0,1
5714,55,940,0,3,3,1,7,17,2,1,0,4
4556,55,1100,0,4,3,1,7,17,2,2,0,4
5625,55,690,0,4,3,2,1,1,2,1,0,1
7563,55,1389,0,4,3,2,7,0,3,2,0,1
4000,55,895,0,1,0,1,0,6,2,2,0,1
5556,55,1200,0,3,3,1,4,0,2,2,0,1
4000,55,739,0,1,0,1,0,6,2,2,0,1
4000,55,756,0,1,0,1,0,6,2,2,0,1
7538,55,850,0,4,0,2,4,17,2,2,0,1
7857,55,1200,0,1,0,2,0,6,2,3,0,1
7046,55,1020,0,1,3,2,5,6,2,1,0,1
13619,55,257,0,6,3,1,7,6,1,0,0,1
3628,55,1160,0,4,3,1,2,1,2,2,0,1
4600,55,831,0,4,3,1,2,14,2,1,0,4
3333,55,1500,0,2,3,2,7,17,2,3,0,4
5000,55,1000,0,5,0,2,0,5,2,3,0,1
7468,55,802,0,1,0,2,0,5,2,2,0,1
4000,55,778,0,1,0,1,0,6,2,3,0,1
4151,55,726,0,5,3,0,7,17,2,2,0,4
5600,55,1083,0,4,0,0,7,0,2,2,0,1
4603,55,1100,0,2,3,0,7,17,2,2,0,4
6296,55,950,0,2,3,1,2,17,2,2,0,1
7500,55,900,0,2,3,2,0,6,2,2,0,1
6471,55,1600,0,6,3,1,7,17,2,2,0,1
5556,55,1000,0,4,0,1,0,6,2,1,0,1
5809,55,850,0,1,3,2,8,6,2,2,0,1
7667,55,1350,0,1,3,1,1,6,2,2,0,1
8750,55,1250,0,3,3,2,8,1,3,0,0,1
7500,55,1350,0,2,3,1,0,6,3,3,0,1
5556,55,810,0,3,3,2,7,6,2,2,0,4
5479,55,1100,0,1,3,2,7,17,3,3,0,4
7083,55,1200,0,2,3,1,0,17,2,2,0,2
5041,55,968,0,3,0,2,1,6,2,3,0,1
6389,55,1550,0,3,3,2,1,5,2,2,0,1
7705,55,2200,0,5,3,0,0,6,3,3,0,1
3571,55,1200,0,1,0,2,7,17,2,1,0,4
5000,55,1280,0,1,3,2,2,17,3,3,0,1
5971,55,1150,0,1,3,0,7,17,2,1,0,4
5263,55,1475,0,3,3,0,7,17,3,2,0,4
3714,55,988,0,1,0,1,0,6,2,3,0,1
4400,55,1250,0,2,3,1,7,17,3,1,0,1
5357,55,630,0,1,3,2,7,17,2,2,0,4
8844,55,1270,0,4,3,1,0,6,3,3,0,1
10870,55,1080,0,4,3,0,8,17,2,1,0,1
5767,55,875,0,1,3,2,1,1,2,2,0,1
5041,55,968,0,2,0,1,3,6,2,3,0,1
5062,55,915,0,4,0,2,7,17,2,3,0,4
4895,55,1150,0,3,3,2,2,6,2,2,0,1
6250,55,1100,0,1,3,1,0,6,2,2,0,1
5000,55,1294,0,6,3,2,7,17,2,3,0,1
4887,55,1320,0,2,3,2,0,6,2,2,0,1
8667,55,1300,0,3,3,1,0,6,3,3,0,1
6790,55,1100,0,4,3,2,0,6,2,1,0,4
4947,55,770,0,6,3,2,7,17,2,1,0,4
4216,55,1086,0,4,3,1,0,0,2,2,0,1
4471,55,850,0,1,3,0,2,1,1,2,0,3
6667,55,1400,0,2,3,2,3,15,2,2,0,1
4406,55,1429,0,1,3,2,0,1,2,1,0,1
5948,55,1080,0,3,3,2,2,1,2,1,0,1
7812,55,1400,0,3,3,2,0,17,3,2,0,1
7496,55,1000,0,1,3,2,0,6,2,1,0,1
5556,55,1200,0,5,3,1,1,6,2,2,0,1
4965,55,1029,0,3,3,1,0,4,3,3,0,1
8333,55,1561,0,1,3,1,7,6,3,1,0,1
6333,55,1250,0,4,3,2,7,17,3,2,0,4
6000,55,1200,0,3,3,1,0,0,2,0,0,1
8333,55,1500,0,2,0,1,0,5,3,2,0,1
10444,55,1575,0,4,3,2,8,1,3,1,0,1
7000,55,850,0,7,0,2,0,5,2,1,0,1
6714,55,250,0,5,3,1,0,17,2,2,0,1
5356,55,1206,0,4,3,2,0,1,2,3,0,1
5888,55,1100,0,4,3,2,0,17,2,1,0,1
5634,55,1150,0,3,3,1,7,17,2,3,0,4
7826,55,1090,0,1,3,2,5,6,2,1,0,1
3000,55,673,0,3,3,2,1,17,2,1,0,4
4784,55,820,0,1,3,2,7,17,2,2,0,4
5067,55,1200,0,1,3,2,3,6,2,2,0,1
4333,55,1320,0,3,0,2,0,14,2,2,0,4
3962,55,1000,0,1,3,1,7,17,2,1,0,4
5500,55,1050,0,2,0,2,4,6,2,2,0,1
9359,55,1500,0,5,3,2,1,1,3,3,0,1
8310,55,1500,0,3,3,0,7,17,3,3,0,4
5091,55,800,0,3,0,2,1,6,2,2,0,1
6343,55,726,0,5,3,2,2,17,2,2,0,1
5923,55,834,0,5,3,2,0,6,2,2,0,1
5244,55,560,0,1,3,2,1,6,2,2,0,1
7451,55,825,0,3,3,2,7,17,2,2,0,4
6246,55,1051,0,3,3,0,7,17,2,2,0,4
5256,55,1200,0,4,3,2,7,17,2,2,0,4
6651,55,1150,0,1,3,2,7,17,2,3,0,4
11364,55,1080,0,1,3,0,7,17,3,1,0,1
5417,55,1150,0,1,3,2,7,17,2,3,0,4
5576,55,1200,0,6,3,2,0,1,2,2,0,1
4020,55,890,0,4,3,2,0,1,2,1,0,1
4945,55,974,0,2,0,1,0,6,2,3,0,1
5090,55,1116,0,5,0,2,4,0,2,1,0,1
6844,55,1250,0,4,3,2,0,0,2,4,0,1
5000,55,1100,0,2,3,2,0,6,2,2,0,1
8328,55,1365,0,2,3,1,7,17,2,2,0,4
8800,55,1250,0,8,3,2,7,17,2,0,0,4
5758,55,1500,0,3,3,1,0,1,2,2,0,4
7000,55,1000,0,4,0,2,8,5,2,1,0,1
6296,55,798,0,4,3,1,0,7,2,2,0,1
5159,55,1160,0,8,0,2,0,5,2,3,0,1
7500,55,1100,0,1,3,2,3,17,3,1,0,4
6250,55,1320,0,1,3,2,8,17,3,3,0,1
5917,55,1000,0,4,3,2,1,6,2,1,0,1
6552,55,1200,0,2,3,2,2,1,3,3,0,1
5083,55,1100,0,4,3,1,7,17,2,2,0,4
5000,55,1000,0,3,3,1,0,1,2,2,0,1
6250,55,1400,0,3,3,1,0,6,2,1,0,1
5977,55,1280,0,2,3,1,0,6,2,1,0,1
4667,55,600,0,4,3,1,7,17,2,1,0,4
8392,55,1230,0,3,3,1,0,17,3,3,0,1
5357,55,1300,0,3,3,1,4,0,2,2,0,1
4960,55,950,0,4,3,2,7,5,3,3,0,4
5559,55,1250,0,1,3,2,0,1,2,3,0,0
6569,55,1294,0,6,3,2,7,1,3,0,0,4
6489,55,364,0,1,3,2,7,17,1,1,0,4
8333,55,1300,0,1,3,2,0,6,2,2,0,1
6452,55,1200,0,3,3,1,7,6,2,1,0,4
5000,55,800,0,3,3,1,0,6,2,2,0,1
7619,55,900,0,1,3,1,0,6,2,2,0,1
8148,55,1100,0,1,3,2,8,6,2,2,0,1
7741,55,1120,0,5,3,2,6,17,3,1,0,1
7581,55,1250,0,2,3,1,0,6,2,2,0,1
5945,55,1109,0,2,3,1,1,0,3,4,0,1
5500,55,1205,0,1,0,1,3,13,2,4,0,1
2997,55,711,0,3,3,1,7,17,2,3,0,4
5236,55,955,0,3,3,2,7,1,2,1,0,1
5235,55,995,0,1,0,2,0,1,2,2,0,1
2997,55,711,0,3,3,1,7,17,2,3,0,4
5000,55,1000,0,4,0,2,0,1,2,3,0,1
4734,55,900,0,1,0,2,0,5,2,2,0,1
4536,55,893,0,1,0,1,0,6,2,4,0,1
6022,55,1616,0,2,3,2,8,17,3,2,0,2
6078,55,980,0,2,3,0,0,6,2,1,0,1
7440,55,1226,0,5,3,1,0,6,3,3,0,1
8966,55,1300,0,3,3,1,5,17,3,1,0,4
5000,55,1000,0,4,0,2,0,5,2,3,0,1
4772,55,1100,0,5,3,1,7,17,2,1,0,4
5000,55,1250,0,2,0,2,0,1,2,2,0,1
7317,55,1110,0,9,3,2,1,17,2,1,0,1
6000,55,800,0,3,3,1,0,6,2,2,0,1
9851,55,1400,0,4,3,2,4,1,3,3,0,1
6522,55,950,0,4,3,2,7,17,2,1,0,4
7000,55,850,0,1,0,2,0,5,2,1,0,1
5357,55,1300,0,4,3,2,2,4,2,4,0,4
7539,55,650,0,3,3,2,4,17,2,2,0,1
4299,55,1250,0,2,3,1,8,1,2,4,0,1
6667,55,650,0,4,3,1,2,6,1,1,0,1
4625,55,661,0,5,3,2,0,17,1,1,0,0
5511,55,1150,0,2,3,1,2,1,2,2,0,1
5833,55,1000,0,6,3,2,8,12,2,2,0,1
5500,55,1100,0,2,3,2,7,17,3,3,0,4
8264,55,1448,0,1,3,1,0,0,2,3,0,1
4464,55,640,0,2,3,1,8,0,2,3,0,1
5789,55,800,0,2,3,2,6,6,2,2,0,1
5957,55,940,0,3,3,2,7,6,2,1,0,4
9429,55,1750,0,2,3,1,0,6,3,2,0,1
3750,55,1800,0,2,3,2,2,1,2,2,0,2
6207,55,1275,0,2,3,2,7,17,2,1,0,4
5138,55,1001,0,2,3,2,0,12,2,2,0,1
4000,55,960,0,3,3,2,0,17,2,2,0,4
5000,55,518,0,2,3,1,3,0,2,3,0,1
6022,55,1616,0,2,3,2,8,17,3,2,0,2
5333,55,750,0,1,3,2,7,17,2,1,0,4
6700,55,825,0,3,0,2,1,17,2,2,0,1
5100,55,1018,0,1,0,2,0,17,2,3,0,1
6359,55,750,0,2,0,2,0,17,2,2,0,1
4808,55,1150,0,7,3,2,5,5,2,3,0,1
3700,55,444,0,1,0,2,4,0,1,1,0,1
3700,55,768,0,6,0,2,2,1,2,2,0,1
3700,55,644,0,1,0,2,4,0,2,1,0,1
12092,55,1300,0,1,3,0,0,1,2,4,0,1
6757,55,740,0,2,3,1,2,6,2,2,0,1
5000,55,1185,0,3,0,2,2,8,2,2,0,1
5000,56,1050,0,2,0,1,4,6,3,3,0,1
4000,56,1050,0,2,3,2,7,17,2,0,0,1
4120,56,1165,0,4,0,1,4,0,2,1,0,1
4054,56,1120,0,1,3,0,0,1,2,2,0,1
3766,56,845,0,2,3,1,0,6,2,2,0,1
3810,56,1000,0,3,3,1,7,17,2,2,0,4
3500,56,800,0,3,3,2,4,17,2,1,0,4
3100,58,650,0,2,0,2,1,0,2,2,0,1
3100,58,775,0,2,0,1,0,1,2,2,0,1
2800,58,1300,0,2,0,1,0,1,3,2,0,1
2800,58,1000,0,4,3,1,0,5,2,2,0,1
3031,58,885,0,2,0,1,0,1,2,2,0,1
2800,58,850,0,2,0,1,0,1,2,2,0,1
2967,58,945,0,3,3,1,1,17,2,2,0,1
3600,58,1500,0,2,3,2,0,1,3,3,0,1
3938,58,865,0,8,3,2,7,17,2,1,0,4
3239,58,548,0,3,0,2,8,1,2,2,0,1
3305,58,935,0,5,3,0,7,0,2,0,0,4
2958,58,910,0,4,3,1,7,17,2,2,0,4
4355,58,1150,0,3,3,1,0,5,2,1,0,1
3500,58,750,0,2,3,0,0,1,2,2,0,1
1850,58,780,0,2,3,2,7,17,2,2,0,4
3158,58,850,0,2,3,1,7,17,2,2,0,4
2188,58,1300,0,3,3,1,0,1,3,2,0,1
3108,58,1350,0,3,3,1,0,5,3,2,0,1
2759,58,1300,0,3,3,1,0,1,3,2,0,1
3812,58,1300,0,1,3,1,8,0,2,0,0,1
2941,58,660,0,1,3,2,7,17,2,2,0,1
6818,58,2100,0,2,0,0,0,8,3,3,0,4
2727,58,1100,0,3,3,2,7,17,3,1,0,2
3600,58,1500,0,3,3,2,0,5,3,3,0,1
2959,58,745,0,5,3,1,7,17,2,1,0,1
3519,58,1000,0,1,3,0,0,1,2,1,0,1
3578,58,570,0,10,3,2,2,1,2,1,0,4
2059,58,1140,0,4,3,2,2,0,3,3,0,1
1905,58,830,0,1,3,1,7,6,2,2,0,1
2787,58,50,0,6,3,2,0,9,2,2,0,2
2700,58,1850,0,3,0,2,0,7,4,4,0,1
2941,58,850,0,2,3,0,0,6,2,1,0,1
2674,58,860,0,3,3,0,1,17,2,2,0,1
4253,58,607,0,1,3,2,7,17,2,2,0,4
2546,58,1100,0,2,3,2,4,0,3,5,0,1
3577,58,1200,0,8,3,2,2,5,3,4,0,1
2174,58,980,0,1,3,2,8,0,2,1,0,1
3259,58,600,0,4,3,2,0,1,2,0,0,1
2750,58,801,0,6,0,2,1,6,2,2,0,0
3100,58,650,0,2,0,2,1,0,2,2,0,1
2710,58,1400,0,1,3,1,7,17,3,2,0,4
2700,58,1216,0,7,0,2,0,6,3,2,0,0
2700,58,1216,0,8,0,2,1,0,3,2,0,0
2700,58,1300,0,1,0,2,0,6,3,2,0,0
2994,58,835,0,3,3,2,7,0,2,2,0,1
2800,58,1770,0,4,0,2,0,0,4,2,0,0
3938,58,700,0,3,3,2,7,1,3,2,0,1
2048,58,820,0,6,0,2,3,0,2,2,0,1
1200,58,650,0,1,3,2,7,17,3,1,0,4
2938,58,650,0,3,3,1,0,4,3,2,0,1
19444,58,1200,0,2,3,2,2,5,1,2,0,1
3001,58,1100,0,2,0,2,0,5,3,2,0,1
1920,58,1250,0,5,0,2,4,0,2,2,0,1
2910,58,731,0,4,3,1,7,17,2,2,0,4
2000,58,750,0,3,3,1,0,1,2,2,0,1
3440,58,1000,0,3,3,1,0,5,2,2,0,1
3086,58,830,0,2,3,2,4,1,2,3,0,1
3448,58,650,0,2,3,2,7,17,2,2,0,4
3362,58,1600,0,3,3,1,0,1,3,2,0,1
3409,58,2030,0,2,3,1,0,14,3,4,0,1
3526,58,800,0,1,0,2,2,6,2,3,0,1
2538,58,1200,0,3,3,1,0,0,3,2,0,1
2994,58,380,0,10,3,2,7,17,1,0,0,4
2750,58,950,0,2,0,1,0,4,2,3,0,1
3100,58,805,0,2,0,2,0,0,2,2,0,1
3100,58,910,0,2,0,2,7,0,2,2,0,1
317,58,1670,0,2,3,0,7,17,2,1,0,4
3364,58,981,0,3,3,2,0,1,2,3,0,1
3333,58,1900,0,4,3,0,0,1,4,2,0,1
2701,58,1300,0,3,0,1,0,1,3,3,0,1
3000,58,822,0,2,0,2,0,0,2,2,0,1
2759,58,1404,0,4,3,2,7,17,3,2,0,1
3000,58,1250,0,3,3,2,0,1,3,1,0,1
2900,58,850,0,2,0,1,0,4,2,2,0,1
3667,58,1280,0,3,3,0,8,7,2,2,0,1
2749,58,750,0,8,0,2,0,5,2,3,0,1
3829,58,700,0,4,3,1,1,0,2,2,0,1
3686,58,940,0,4,3,1,3,17,2,3,0,1
3100,58,800,0,8,3,1,0,6,2,2,0,0
